"","p-value","R-squared","p.valor_beta0","p.valor_Time","p.valor_Time2","p.valor_Time3","p.valor_Time4","p.valor_Time5","p.valor_Time6"
"Dm_00005607-RA",5.73667408469613e-10,0.671032002284965,2.25159302071694e-21,NA,0.00456561969079153,0.00809855566260936,0.0100271473756766,0.0111548002635292,NA
"Dm_00005602-RA",3.62820626127807e-08,0.666776767826489,3.30928144930962e-12,0.0192990241983757,0.035513302476706,0.038284067830216,0.044521626511141,NA,NA
"Dm_00005035-RA",9.02062664499396e-11,0.711133495490019,6.75633376068343e-15,NA,1.81661313720694e-05,2.85468235394519e-05,3.50079530490535e-05,3.86869259681918e-05,4.0837000356759e-05
"Dm_00004345-RA",2.65361172650609e-08,0.660499690602127,1.22817645708195e-20,0.0022109958742439,NA,NA,0.0299924600975836,0.0335576511542686,0.0359036283130687
"Dm_00005296-RA",2.24068734910159e-13,0.779296769391399,2.56662245333455e-11,0.0047260491965546,0.00170629603219344,0.00170660880677757,0.00181732642688321,0.00190264702087169,0.0019594299067648
"Dm_00005014-RA",3.90744119838901e-05,0.603914647395664,6.18774730869301e-17,0.000692967472872634,0.000396263896608392,0.000374523761147778,0.000374236683731282,0.000376377803696134,0.000378296639285435
"Dm_00004209-RA",1.83183640678806e-09,0.607508156569709,1.34500627019616e-27,NA,NA,NA,0.00282915351249859,0.00658420643862825,NA
"Dm_00004210-RA",1.82281944145379e-10,0.6878022257936,6.14745178813693e-20,NA,0.00322395266273237,0.00755315626868394,0.0103897873946019,0.0120177295318453,NA
"Dm_00004587-RA",7.19106698895987e-13,0.708130051556626,5.09580336067204e-27,NA,0.000226197521544783,0.000443797657019424,0.000609966709520585,0.000734248181011448,NA
"Dm_00004152-RA",1.27326284129066e-13,0.728002695399721,1.53440261855981e-17,0.00614544424651621,0.00215810488572675,0.00148074339248623,0.00121646559631928,0.0010881569519466,NA
"Dm_00005080-RA",3.50320018645141e-06,0.648094869556512,3.91763923330706e-16,0.000129552381585321,0.000410795862129151,0.000607099464137545,0.00072174702816858,0.000786166751290891,0.000823593678816318
"Dm_00004788-RA",8.17201461608792e-11,0.71027057473788,2.76798136751534e-21,NA,0.000141543354188153,0.000161758226736307,0.000177758542248188,0.000187786969339218,0.000194012337441567
"Dm_00004918-RA",1.82136463215573e-08,0.615826514522248,5.19524430933378e-35,0.000198581747484996,0.00366730300475581,NA,NA,NA,NA
"Dm_00004916-RA",1.15119072459722e-06,0.600441092738466,3.72920426515056e-31,NA,0.00254226623375701,0.00395273506725758,0.00526114442190488,0.00642264097460253,NA
"Dm_00004656-RA",1.81738884351741e-10,0.759802938219981,1.31977188624149e-12,0.000408597493239499,0.00144531866291882,0.00249343599478147,0.00319675274215711,0.00361530461739014,0.00386518500236095
"Dm_00004650-RA",1.74655305251336e-12,0.691869273506206,NA,5.4795537192338e-05,NA,0.000161851430068778,0.000191386003690256,0.00020943609057418,0.000220679323295299
"Dm_00005200-RA",7.0182493891053e-18,0.837181925385495,4.72647264373599e-19,2.26053851939681e-05,0.000173985260856513,0.000393608601870279,0.000571548967359792,0.00068822874955518,0.000761606162277209
"Dm_00005205-RA",3.25259660034408e-11,0.735054948555964,2.65292436075239e-07,NA,8.18113776551049e-06,9.99175721646652e-06,1.16019912529734e-05,1.2694944735132e-05,1.34043354036072e-05
"Dm_00004521-RA",1.14762730970891e-09,0.628503194511433,1.21861124300216e-20,NA,NA,0.00040703959185868,NA,NA,0.00538455362239609
"Dm_00004529-RA",1.97131743223162e-11,0.643889854030729,3.86441341280071e-07,NA,0.000245391746549722,0.000410714259227122,0.000518210119225748,0.000582264532799606,0.000620933349892785
"Dm_00004537-RA",4.38736124109585e-09,0.638064710135011,1.06347972033041e-15,NA,NA,0.00047198707313253,0.00145860854573742,NA,NA
"Dm_00005169-RA",7.26397187840527e-09,0.673114861585695,4.82289138524034e-22,0.000168322810335475,NA,0.000712890223325526,0.000887879021044139,0.000998177687362372,0.00106704193042318
"Dm_00005042-RA",2.33241953983303e-18,0.762748204693611,3.11912629962834e-25,NA,0.000824674513525642,0.00178866089212431,0.00236791229125702,0.00270614434819084,NA
"Dm_00017523-RA",5.20919933219927e-09,0.654603351354403,1.0540676068948e-13,0.00302745113810003,0.0110559212218895,0.0145978564844371,0.0160400329653162,0.0166869926524772,0.0170126048100601
"Dm_00019668-RA",2.00596036222633e-09,0.700561486973484,2.70449255697681e-16,1.59515040941745e-05,3.30576208054486e-05,4.95798006698635e-05,6.05582199788387e-05,6.71074268839328e-05,7.10299634368639e-05
"Dm_00019670-RA",5.47369784817851e-33,0.861373272066364,NA,NA,0.00467883037547284,0.00545323265633671,0.00588600511141958,0.00623121367405965,NA
"Dm_00019608-RA",3.75578819456259e-14,0.716434717264215,3.56892044805501e-11,8.33056787085147e-05,0.000352097998172825,0.000562479254862653,0.000682569890723832,0.000747388931903767,0.000783849732128385
"Dm_00018695-RA",2.18394700367788e-23,0.865100435184596,1.53762073352616e-16,0.000427922729777033,0.00156877715337487,0.00293617712375151,0.0039489415953261,0.00458548465666088,0.00497740471811596
"Dm_00019553-RA",2.48964929702794e-13,0.659247488394233,NA,NA,0.000885069458764527,0.00170049555132046,0.00238844540248859,0.00286504392750163,NA
"Dm_00019640-RA",1.32858066496109e-06,0.649101621025245,9.86121912231833e-21,0.000998030170096355,0.000860547826632063,0.00084069101793628,0.000836325893138269,0.000835911574784725,0.000836471007097375
"Dm_00019600-RA",3.50106041267628e-12,0.620239764046786,4.37443637486289e-08,0.00172823603457419,0.00230652795885863,0.00304411605730483,0.00351825809395064,0.00379767304271007,0.00396511208214901
"Dm_00018399-RA",2.01871632039279e-05,0.609217872092784,7.24320738096034e-19,0.00790762442783746,0.00251269545619142,0.0018457213023858,0.00164708063987213,0.00156774150433879,0.0015298686490237
"Dm_00018477-RA",7.457116072435e-07,0.619104514706311,5.74323696947859e-22,NA,0.000297731864851348,0.000429607844835958,0.00051003132552524,0.000560754223583464,NA
"Dm_00018478-RA",1.01804884703844e-13,0.683013407327075,1.46874711615055e-35,5.61022195505357e-08,NA,NA,NA,NA,NA
"Dm_00019559-RA",5.90242605569571e-15,0.779477998603696,5.62096351374257e-11,NA,1.87423688966995e-07,2.11895038823427e-07,2.28400978798853e-07,2.38119127849955e-07,2.43885029412923e-07
"Dm_00019366-RA",2.54501917909474e-09,0.653195467357516,NA,0.000551793792110094,0.00268238918096524,0.00552325492932913,0.00802395945105711,NA,NA
"Dm_00015928-RA",4.18841491936529e-08,0.65430072562558,7.10415573564711e-16,0.00278234068614184,0.0136875197310236,0.0263801468973664,0.0393760880334421,NA,NA
"Dm_00015266-RA",1.10637127789917e-11,0.669799385387748,NA,NA,0.00404768159746979,0.00326751369111118,0.00284442628128195,0.00261737323991888,0.00248795933966895
"Dm_00013480-RA",2.90085242301358e-16,0.73907085292359,3.21002763127186e-22,NA,NA,NA,1.25134018708452e-05,3.43679426672528e-05,NA
"Dm_00013481-RA",5.03961000825578e-23,0.791068621856828,1.36338028215097e-22,NA,NA,NA,8.45015126874177e-07,2.71791757803528e-06,NA
"Dm_00015872-RA",8.46456751923043e-15,0.759761585164878,5.18372785560732e-32,NA,1.21244998915964e-05,3.44048567891503e-05,5.45957133409944e-05,6.90421920659801e-05,NA
"Dm_00015874-RA",6.79970653814259e-09,0.700865088265718,3.94499865936493e-18,4.71688980688214e-06,1.33389203957877e-05,1.98388426662894e-05,2.36800900432447e-05,2.58485928226823e-05,2.71141375636025e-05
"Dm_00015764-RA",2.72609120689032e-06,0.608069541112663,3.53000877013795e-23,0.0210015029678958,0.0114692816995842,0.0109608577853588,0.0110749283222267,0.0112148957462991,0.0113168571168754
"Dm_00012385-RA",9.99848039048485e-10,0.726536217786706,9.10245766039465e-20,0.000385844350676146,0.00135686438280452,0.00226616550475091,0.00289107040658045,0.0032748487734579,0.00350964939253325
"Dm_00015170-RA",1.33690909099399e-05,0.616508765461928,2.04863280180813e-15,0.00696224005865218,0.0207828949923481,0.0314412101057623,0.0375889787661177,0.0409631390866304,0.0428917414705508
"Dm_00015619-RA",1.01853499771387e-08,0.616128544576573,2.36538748503549e-19,NA,0.000641942940431326,0.00174005394652556,0.00281656653589089,0.00369166572147847,NA
"Dm_00014378-RA",1.33530878200872e-07,0.610067609018994,8.16360471561815e-11,NA,0.00071965339826148,0.0012740996998679,0.00173977440245192,0.00206194425854059,0.00227423278497254
"Dm_00015104-RA",1.06282661230015e-07,0.636559794851552,1.32774226349282e-21,NA,0.00040157265638929,0.000547812907438415,0.000631438402792379,0.000687017031285371,NA
"Dm_00015375-RA",9.04607677875824e-07,0.6280647413092,7.69154937936154e-10,NA,0.000117393122454535,0.000167868683976747,0.00019596571259245,0.000211319660224222,0.000220138672188067
"Dm_00013873-RA",2.7854678651219e-08,0.63079582360265,1.64894157837313e-14,NA,0.015961324771481,0.0280577075107686,0.0369143961864428,0.0425248212118372,0.0460220663019174
"Dm_00014714-RA",3.33180681951385e-08,0.63332393452039,NA,NA,4.1891761811569e-05,4.17073800054602e-05,4.12448529616671e-05,4.0825060169926e-05,4.05140146672147e-05
"Dm_00012925-RA",9.17063872867653e-13,0.787000743776027,5.42592946773109e-11,0.000386577927567286,0.00121157367185578,0.00186116779885268,0.00224586682574844,0.00246189516155225,0.00258693265451481
"Dm_00014624-RA",7.23967723139394e-12,0.671017675123671,5.76424461835827e-16,0.000158265119420026,0.00160984477416385,NA,NA,0.00497675011890926,0.00547969938041264
"Dm_00012576-RA",1.82942055997145e-06,0.628208188302755,6.33401807138899e-12,3.32676593277138e-05,4.48462222965538e-05,5.60857365145703e-05,6.28030652845712e-05,6.66086260033378e-05,6.8833885623107e-05
"Dm_00014767-RA",9.25359886407387e-14,0.676480699273491,9.3542343720289e-29,NA,4.14728906388916e-08,NA,NA,NA,NA
"Dm_00012363-RA",4.29233295860196e-11,0.616469970983776,4.51197574529218e-27,3.36290023617004e-07,NA,NA,NA,NA,NA
"Dm_00013018-RA",1.99507337120783e-12,0.704987299930407,5.35595361257881e-22,NA,NA,0.000331825284644605,0.00046372540658051,0.000541542751209576,0.000587811995039564
"Dm_00013111-RA",5.55948158983834e-25,0.801644080629981,9.86394175597464e-17,0.000391476236717003,NA,NA,0.0148835240523167,0.0156954174192917,0.0160796350614857
"Dm_00014782-RA",7.90408034282661e-23,0.856156817048504,1.79410016993128e-08,0.000357725946900718,0.000894704818285791,0.00155262804089905,0.00205530322695253,0.00238080886158275,0.00258566163253297
"Dm_00014785-RA",1.62549057527e-20,0.828565001233412,4.15300548950256e-12,5.19453031415372e-06,9.86486677582986e-06,1.55221236398069e-05,1.97410434581164e-05,2.24427446978298e-05,2.41336951361393e-05
"Dm_00014784-RA",1.27299238310795e-15,0.755018018211508,9.21270966754422e-13,2.34410526350187e-05,5.30885517708197e-05,8.62859168900059e-05,0.00010986016573896,0.000124440119023636,0.000133360383543111
"Dm_00013568-RA",1.03712828394582e-08,0.665689442269356,7.57979884291127e-32,NA,0.00542375022034354,0.00686813757481694,0.00761588669618087,0.00814790810107854,NA
"Dm_00014088-RA",2.45191572910788e-08,0.640439570575979,5.3117358406894e-26,0.0281101197872391,0.0326601614851274,0.0265692168015189,0.023216469925808,NA,NA
"Dm_00012269-RA",5.37366128046806e-07,0.622475858448709,2.48692673572801e-24,0.000202535352848405,NA,NA,0.000797574216517972,0.0008414177901851,0.000867422251015716
"Dm_00014329-RA",1.09336956147402e-09,0.730162911607258,1.96715551803353e-19,1.02654117432402e-05,1.62737851037317e-05,2.12016991191036e-05,2.44440279342208e-05,2.64110023412741e-05,2.76126740551327e-05
"Dm_00013570-RA",8.63280910824267e-06,0.636980017918611,1.34211128561787e-16,0.0429050299505318,0.0355467037330506,0.0385064448532828,0.0408710650428294,0.042334688590304,0.0432287602342732
"Dm_00014669-RA",1.75873252902592e-13,0.784510215425536,2.28461758175284e-11,5.12143476069734e-05,3.36895577620786e-05,4.01940778336534e-05,4.61387960633707e-05,5.00996391291133e-05,5.26167943824141e-05
"Dm_00013547-RA",4.89684786877857e-09,0.673042966261689,0.00210631541645839,0.000446367075624074,0.000431103463533153,0.000519567552155463,0.00058185679588145,0.000619588832248765,0.00064240101582527
"Dm_00010400-RA",4.60522197205252e-11,0.632863933366352,2.37361197894417e-26,9.51434380665718e-07,NA,NA,NA,NA,NA
"Dm_00013267-RA",1.53121414045275e-07,0.67107377797178,2.73443425731458e-17,0.000278695243911605,0.00135750446510486,0.00205822829393642,0.00238508071481223,0.00254122380128807,0.00262298349467202
"Dm_00011448-RA",4.11875581335357e-09,0.66867337564367,1.52658607192077e-23,NA,0.00485912273855943,0.012379507513447,0.0178198137772352,0.0211287532523788,NA
"Dm_00011694-RA",5.72482351528469e-05,0.605360231732097,2.52166292720178e-11,0.0118366849457354,0.00415904362891952,0.00316246929853041,0.00284823028103113,0.00271756079522742,0.00265345760358459
"Dm_00013313-RA",2.27405350488077e-14,0.779193740383287,2.51119869591237e-09,0.000449485924265554,0.000147681267722777,0.000136469967699476,0.000139808369103546,0.000143615415588256,0.000146399537749737
"Dm_00013234-RA",1.39812677426349e-14,0.696074653753063,1.09841130475366e-37,NA,1.19617199698978e-08,NA,NA,NA,NA
"Dm_00012470-RA",9.96958733617334e-07,0.605388865052033,5.56358127498292e-32,NA,0.00301884406355675,0.00461214344758145,0.00559062550379452,0.00624009555625017,NA
"Dm_00011211-RA",1.5239088824794e-22,0.789671664538258,5.8338306096813e-14,NA,0.0049595957509732,0.00811595083435053,0.00868725161759442,0.00853452998532572,NA
"Dm_00011212-RA",6.6395493764505e-21,0.853262592119642,4.45102128011667e-16,3.29196804333358e-05,1.44271105056921e-05,1.46092981220361e-05,1.54854220291561e-05,1.61514495822483e-05,1.65950061770636e-05
"Dm_00010478-RA",5.34174164714343e-09,0.635244946561812,6.98300693533551e-20,NA,0.00506821146113753,0.00817193300657828,0.00954197427931658,0.0101489929943721,NA
"Dm_00013363-RA",3.99718495799978e-08,0.643694067936291,4.31527293182503e-22,NA,0.00363520209489832,0.00499099472488324,0.00542910514204618,0.00556082660244587,NA
"Dm_00012413-RA",3.14871025333854e-07,0.684409149958867,2.93265339719091e-19,0.000253325597615701,0.00127503500194663,0.00225409825867025,0.00290572928674284,0.0032956227707587,0.00353012543009492
"Dm_00012414-RA",4.43500132966112e-12,0.751261133591668,0.0146253170259735,NA,0.000875014887595787,0.00131640392343523,0.00165419290060198,0.00191114867988157,NA
"Dm_00012412-RA",3.07645664673754e-07,0.600433063889114,1.00692147279473e-22,NA,0.00117492829639168,0.00175229229288899,0.00204532425123275,0.00220250632580888,NA
"Dm_00012299-RA",4.33829232259026e-17,0.695899638429402,2.55578503567143e-27,NA,NA,0.000135934379897597,0.000794999458897596,NA,NA
"Dm_00011640-RA",6.92248348675403e-06,0.606000265862395,1.89930784226743e-13,NA,0.0142287236816012,0.016856029221723,0.0181772724834015,0.0188364470781151,0.0191943805625563
"Dm_00013030-RA",1.59979175350953e-11,0.746326190242757,4.18746480141078e-17,0.00332488846786416,0.00109854312250977,0.000997841794238946,0.00100269237782757,0.00101646612664474,0.00102754312121008
"Dm_00013442-RA",3.96554549215141e-18,0.802502757691794,1.73734320683846e-19,NA,0.00477413555610378,0.00419384231103444,0.00397596390339033,0.003865446854188,0.00380214025452917
"Dm_00011624-RA",5.43687049086321e-10,0.657718952193311,9.89930167115562e-20,0.00208354275456274,0.00957248396434972,0.014105701084325,0.0168710122241138,NA,NA
"Dm_00011906-RA",7.29020195393509e-12,0.717898318867829,5.67522098340994e-06,0.00072796382396007,0.000221186212234544,0.000233059139184837,0.000268988746165268,0.000303180447738913,NA
"Dm_00011902-RA",5.45435504143408e-05,0.6024484556995,9.22132012831257e-07,0.017236070627585,0.0210370014044675,0.0276919431469584,0.0320927907073801,0.0346543171992932,0.036161068473641
"Dm_00010299-RA",3.31561721451738e-07,0.6404519153965,1.88830711104631e-21,NA,0.00812538682396146,0.0121962931339286,0.0149658458320334,0.0166830886250215,0.0177484369058583
"Dm_00013922-RA",3.60854697406841e-15,0.763645811246613,9.68583403199668e-33,NA,0.00563206986110672,0.0137541428652264,0.0194746221977831,0.0231915723531567,NA
"Dm_00013760-RA",8.72252053959148e-14,0.753762169464497,2.83359145206825e-09,0.0425380282451125,0.0279105789120291,0.0215208132101338,0.0201749990660515,NA,NA
"Dm_00013894-RA",4.56348742473259e-10,0.72531549934124,6.42770583767903e-09,NA,9.24351175419119e-05,0.000116182921426518,0.000129270986513221,0.000135973514155249,0.00013957869478411
"Dm_00012078-RA",8.3174587876454e-20,0.842208885189767,5.72819341307319e-15,5.06526979612262e-05,0.000109592240966603,0.000178168887331816,0.000227681666591647,0.000258554238175426,0.000277507298569739
"Dm_00013079-RA",7.62768050389381e-10,0.709054826183621,2.52009172504691e-17,0.00127710223965877,0.00633126982238785,0.0102086157147998,0.012403630721254,0.0136105363408371,0.0143043976258055
"Dm_00013855-RA",6.20583368741807e-10,0.673872787512779,4.62752846715631e-08,NA,NA,0.0253934711353442,0.0290635081352856,0.0306187411108476,0.0313576920982164
"Dm_00013950-RA",2.62462478841244e-09,0.655013819582724,1.39901764498635e-27,NA,0.000626538226373562,0.00123450147191889,0.00163221320324672,0.00187641447499531,NA
"Dm_00012425-RA",2.42575188139784e-15,0.77106480575656,NA,0.0024984461166091,0.00740168608924477,0.0130304478477445,0.0170337312362399,0.0194841058131655,0.0209676281755705
"Dm_00012905-RA",3.0686306265389e-09,0.683116077418976,3.70628970503039e-15,NA,0.016667100429564,0.00767076335540392,0.00509132460780977,0.00412438379233163,NA
"Dm_00010960-RA",1.18208099938845e-08,0.660693633538495,2.84545263420885e-28,NA,0.00272758889152362,0.00344246394555234,0.00378983345771905,0.00402284449916549,NA
"Dm_00013373-RA",4.01169777335185e-08,0.667733350088103,3.60141025957044e-07,NA,0.000759346559926144,0.00161126863965524,0.00218931743037727,0.00254420588987106,NA
"Dm_00013091-RA",2.12603037950201e-09,0.605832464703402,5.03148586670323e-34,NA,NA,NA,5.00507730013688e-06,NA,NA
"Dm_00013794-RA",3.17465658262017e-09,0.614683536142979,5.09651182676098e-21,NA,1.24088608002209e-05,NA,NA,NA,NA
"Dm_00011828-RA",5.09556080039004e-11,0.703830747566456,0.000707630691727372,0.00667908126597051,0.0169073941032679,0.0259051830746633,0.0314419119445495,0.0345971816338045,0.0364386862073619
"Dm_00011829-RA",2.27867585401169e-28,0.875863056686083,5.80940165791364e-15,0.000379774282677029,0.00212281120592478,0.00426961668235969,0.00583109302765218,0.00679632998138585,0.00738387352057919
